 TIME                                   	SERIAL                                  	
  +1.4642500000000000E+03	  +4.5719010416666664E+04	
  +1.4645000000000000E+03	  +4.5719020833333336E+04	
  +1.4647500000000000E+03	  +4.5719031250000000E+04	
  +1.4650000000000000E+03	  +4.5719041666666664E+04	
  +1.4652500000000000E+03	  +4.5719052083333336E+04	
  +1.4655000000000000E+03	  +4.5719062500000000E+04	
  +1.4657500000000000E+03	  +4.5719072916666664E+04	
  +1.4660000000000000E+03	  +4.5719083333333336E+04	
  +1.4662500000000000E+03	  +4.5719093750000000E+04	
  +1.4665000000000000E+03	  +4.5719104166666664E+04	
  +1.4667500000000000E+03	  +4.5719114583333336E+04	
  +1.4670000000000000E+03	  +4.5719125000000000E+04	
  +1.4672500000000000E+03	  +4.5719135416666664E+04	
  +1.4675000000000000E+03	  +4.5719145833333336E+04	
  +1.4677500000000000E+03	  +4.5719156250000000E+04	
  +1.4680000000000000E+03	  +4.5719166666666664E+04	
  +1.4682500000000000E+03	  +4.5719177083333336E+04	
  +1.4685000000000000E+03	  +4.5719187500000000E+04	
  +1.4687500000000000E+03	  +4.5719197916666664E+04	
  +1.4690000000000000E+03	  +4.5719208333333336E+04	
  +1.4692500000000000E+03	  +4.5719218750000000E+04	
  +1.4695000000000000E+03	  +4.5719229166666664E+04	
  +1.4697500000000000E+03	  +4.5719239583333336E+04	
  +1.4700000000000000E+03	  +4.5719250000000000E+04	
  +1.4702500000000000E+03	  +4.5719260416666664E+04	
  +1.4705000000000000E+03	  +4.5719270833333336E+04	
  +1.4707500000000000E+03	  +4.5719281250000000E+04	
  +1.4710000000000000E+03	  +4.5719291666666664E+04	
  +1.4712500000000000E+03	  +4.5719302083333336E+04	
  +1.4715000000000000E+03	  +4.5719312500000000E+04	
  +1.4717500000000000E+03	  +4.5719322916666664E+04	
  +1.4720000000000000E+03	  +4.5719333333333336E+04	
  +1.4722500000000000E+03	  +4.5719343750000000E+04	
  +1.4725000000000000E+03	  +4.5719354166666664E+04	
  +1.4727500000000000E+03	  +4.5719364583333336E+04	
  +1.4730000000000000E+03	  +4.5719375000000000E+04	
  +1.4732500000000000E+03	  +4.5719385416666664E+04	
  +1.4735000000000000E+03	  +4.5719395833333336E+04	
  +1.4737500000000000E+03	  +4.5719406250000000E+04	
  +1.4740000000000000E+03	  +4.5719416666666664E+04	
  +1.4742500000000000E+03	  +4.5719427083333336E+04	
  +1.4745000000000000E+03	  +4.5719437500000000E+04	
  +1.4747500000000000E+03	  +4.5719447916666664E+04	
  +1.4750000000000000E+03	  +4.5719458333333336E+04	
  +1.4752500000000000E+03	  +4.5719468750000000E+04	
  +1.4755000000000000E+03	  +4.5719479166666664E+04	
  +1.4757500000000000E+03	  +4.5719489583333336E+04	
  +1.4760000000000000E+03	  +4.5719500000000000E+04	
  +1.4762500000000000E+03	  +4.5719510416666664E+04	
  +1.4765000000000000E+03	  +4.5719520833333336E+04	
  +1.4767500000000000E+03	  +4.5719531250000000E+04	
  +1.4770000000000000E+03	  +4.5719541666666664E+04	
  +1.4772500000000000E+03	  +4.5719552083333336E+04	
  +1.4775000000000000E+03	  +4.5719562500000000E+04	
  +1.4777500000000000E+03	  +4.5719572916666664E+04	
  +1.4780000000000000E+03	  +4.5719583333333336E+04	
  +1.4782500000000000E+03	  +4.5719593750000000E+04	
  +1.4785000000000000E+03	  +4.5719604166666664E+04	
  +1.4787500000000000E+03	  +4.5719614583333336E+04	
  +1.4790000000000000E+03	  +4.5719625000000000E+04	
  +1.4792500000000000E+03	  +4.5719635416666664E+04	
  +1.4795000000000000E+03	  +4.5719645833333336E+04	
  +1.4797500000000000E+03	  +4.5719656250000000E+04	
  +1.4800000000000000E+03	  +4.5719666666666664E+04	
  +1.4802500000000000E+03	  +4.5719677083333336E+04	
  +1.4805000000000000E+03	  +4.5719687500000000E+04	
  +1.4807500000000000E+03	  +4.5719697916666664E+04	
  +1.4810000000000000E+03	  +4.5719708333333336E+04	
  +1.4812500000000000E+03	  +4.5719718750000000E+04	
  +1.4815000000000000E+03	  +4.5719729166666664E+04	
  +1.4817500000000000E+03	  +4.5719739583333336E+04	
  +1.4820000000000000E+03	  +4.5719750000000000E+04	
  +1.4822500000000000E+03	  +4.5719760416666664E+04	
  +1.4825000000000000E+03	  +4.5719770833333336E+04	
  +1.4827500000000000E+03	  +4.5719781250000000E+04	
  +1.4830000000000000E+03	  +4.5719791666666664E+04	
  +1.4832500000000000E+03	  +4.5719802083333336E+04	
  +1.4835000000000000E+03	  +4.5719812500000000E+04	
  +1.4837500000000000E+03	  +4.5719822916666664E+04	
  +1.4840000000000000E+03	  +4.5719833333333336E+04	
  +1.4842500000000000E+03	  +4.5719843750000000E+04	
  +1.4845000000000000E+03	  +4.5719854166666664E+04	
  +1.4847500000000000E+03	  +4.5719864583333336E+04	
  +1.4850000000000000E+03	  +4.5719875000000000E+04	
  +1.4852500000000000E+03	  +4.5719885416666664E+04	
  +1.4855000000000000E+03	  +4.5719895833333336E+04	
  +1.4857500000000000E+03	  +4.5719906250000000E+04	
  +1.4860000000000000E+03	  +4.5719916666666664E+04	
  +1.4862500000000000E+03	  +4.5719927083333336E+04	
  +1.4865000000000000E+03	  +4.5719937500000000E+04	
  +1.4867500000000000E+03	  +4.5719947916666664E+04	
  +1.4870000000000000E+03	  +4.5719958333333336E+04	
  +1.4872500000000000E+03	  +4.5719968750000000E+04	
  +1.4875000000000000E+03	  +4.5719979166666664E+04	
  +1.4877500000000000E+03	  +4.5719989583333336E+04	
  +1.4880000000000000E+03	  +4.5720000000000000E+04	
  +1.4882500000000000E+03	  +4.5720010416666664E+04	
  +1.4885000000000000E+03	  +4.5720020833333336E+04	
  +1.4887500000000000E+03	  +4.5720031250000000E+04	
  +1.4890000000000000E+03	  +4.5720041666666664E+04	
  +1.4892500000000000E+03	  +4.5720052083333336E+04	
  +1.4895000000000000E+03	  +4.5720062500000000E+04	
  +1.4897500000000000E+03	  +4.5720072916666664E+04	
  +1.4900000000000000E+03	  +4.5720083333333336E+04	
  +1.4902500000000000E+03	  +4.5720093750000000E+04	
  +1.4905000000000000E+03	  +4.5720104166666664E+04	
  +1.4907500000000000E+03	  +4.5720114583333336E+04	
  +1.4910000000000000E+03	  +4.5720125000000000E+04	
  +1.4912500000000000E+03	  +4.5720135416666664E+04	
  +1.4915000000000000E+03	  +4.5720145833333336E+04	
  +1.4917500000000000E+03	  +4.5720156250000000E+04	
  +1.4920000000000000E+03	  +4.5720166666666664E+04	
  +1.4922500000000000E+03	  +4.5720177083333336E+04	
  +1.4925000000000000E+03	  +4.5720187500000000E+04	
  +1.4927500000000000E+03	  +4.5720197916666664E+04	
  +1.4930000000000000E+03	  +4.5720208333333336E+04	
  +1.4932500000000000E+03	  +4.5720218750000000E+04	
  +1.4935000000000000E+03	  +4.5720229166666664E+04	
  +1.4937500000000000E+03	  +4.5720239583333336E+04	
  +1.4940000000000000E+03	  +4.5720250000000000E+04	
  +1.4942500000000000E+03	  +4.5720260416666664E+04	
  +1.4945000000000000E+03	  +4.5720270833333336E+04	
  +1.4947500000000000E+03	  +4.5720281250000000E+04	
  +1.4950000000000000E+03	  +4.5720291666666664E+04	
  +1.4952500000000000E+03	  +4.5720302083333336E+04	
  +1.4955000000000000E+03	  +4.5720312500000000E+04	
  +1.4957500000000000E+03	  +4.5720322916666664E+04	
  +1.4960000000000000E+03	  +4.5720333333333336E+04	
  +1.4962500000000000E+03	  +4.5720343750000000E+04	
  +1.4965000000000000E+03	  +4.5720354166666664E+04	
  +1.4967500000000000E+03	  +4.5720364583333336E+04	
  +1.4970000000000000E+03	  +4.5720375000000000E+04	
  +1.4972500000000000E+03	  +4.5720385416666664E+04	
  +1.4975000000000000E+03	  +4.5720395833333336E+04	
  +1.4977500000000000E+03	  +4.5720406250000000E+04	
  +1.4980000000000000E+03	  +4.5720416666666664E+04	
  +1.4982500000000000E+03	  +4.5720427083333336E+04	
  +1.4985000000000000E+03	  +4.5720437500000000E+04	
  +1.4987500000000000E+03	  +4.5720447916666664E+04	
  +1.4990000000000000E+03	  +4.5720458333333336E+04	
  +1.4992500000000000E+03	  +4.5720468750000000E+04	
  +1.4995000000000000E+03	  +4.5720479166666664E+04	
  +1.4997500000000000E+03	  +4.5720489583333336E+04	
  +1.5000000000000000E+03	  +4.5720500000000000E+04	
  +1.5002500000000000E+03	  +4.5720510416666664E+04	
  +1.5005000000000000E+03	  +4.5720520833333336E+04	
  +1.5007500000000000E+03	  +4.5720531250000000E+04	
  +1.5010000000000000E+03	  +4.5720541666666664E+04	
  +1.5012500000000000E+03	  +4.5720552083333336E+04	
  +1.5015000000000000E+03	  +4.5720562500000000E+04	
  +1.5017500000000000E+03	  +4.5720572916666664E+04	
  +1.5020000000000000E+03	  +4.5720583333333336E+04	
  +1.5022500000000000E+03	  +4.5720593750000000E+04	
  +1.5025000000000000E+03	  +4.5720604166666664E+04	
  +1.5027500000000000E+03	  +4.5720614583333336E+04	
  +1.5030000000000000E+03	  +4.5720625000000000E+04	
  +1.5032500000000000E+03	  +4.5720635416666664E+04	
  +1.5035000000000000E+03	  +4.5720645833333336E+04	
  +1.5037500000000000E+03	  +4.5720656250000000E+04	
  +1.5040000000000000E+03	  +4.5720666666666664E+04	
  +1.5042500000000000E+03	  +4.5720677083333336E+04	
  +1.5045000000000000E+03	  +4.5720687500000000E+04	
  +1.5047500000000000E+03	  +4.5720697916666664E+04	
  +1.5050000000000000E+03	  +4.5720708333333336E+04	
  +1.5052500000000000E+03	  +4.5720718750000000E+04	
  +1.5055000000000000E+03	  +4.5720729166666664E+04	
  +1.5057500000000000E+03	  +4.5720739583333336E+04	
  +1.5060000000000000E+03	  +4.5720750000000000E+04	
  +1.5062500000000000E+03	  +4.5720760416666664E+04	
  +1.5065000000000000E+03	  +4.5720770833333336E+04	
  +1.5067500000000000E+03	  +4.5720781250000000E+04	
  +1.5070000000000000E+03	  +4.5720791666666664E+04	
  +1.5072500000000000E+03	  +4.5720802083333336E+04	
  +1.5075000000000000E+03	  +4.5720812500000000E+04	
  +1.5077500000000000E+03	  +4.5720822916666664E+04	
  +1.5080000000000000E+03	  +4.5720833333333336E+04	
  +1.5082500000000000E+03	  +4.5720843750000000E+04	
  +1.5085000000000000E+03	  +4.5720854166666664E+04	
  +1.5087500000000000E+03	  +4.5720864583333336E+04	
  +1.5090000000000000E+03	  +4.5720875000000000E+04	
  +1.5092500000000000E+03	  +4.5720885416666664E+04	
  +1.5095000000000000E+03	  +4.5720895833333336E+04	
  +1.5097500000000000E+03	  +4.5720906250000000E+04	
  +1.5100000000000000E+03	  +4.5720916666666664E+04	
  +1.5102500000000000E+03	  +4.5720927083333336E+04	
  +1.5105000000000000E+03	  +4.5720937500000000E+04	
  +1.5107500000000000E+03	  +4.5720947916666664E+04	
  +1.5110000000000000E+03	  +4.5720958333333336E+04	
  +1.5112500000000000E+03	  +4.5720968750000000E+04	
  +1.5115000000000000E+03	  +4.5720979166666664E+04	
  +1.5117500000000000E+03	  +4.5720989583333336E+04	
  +1.5120000000000000E+03	  +4.5721000000000000E+04	
  +1.5122500000000000E+03	  +4.5721010416666664E+04	
  +1.5125000000000000E+03	  +4.5721020833333336E+04	
  +1.5127500000000000E+03	  +4.5721031250000000E+04	
  +1.5130000000000000E+03	  +4.5721041666666664E+04	
  +1.5132500000000000E+03	  +4.5721052083333336E+04	
  +1.5135000000000000E+03	  +4.5721062500000000E+04	
  +1.5137500000000000E+03	  +4.5721072916666664E+04	
  +1.5140000000000000E+03	  +4.5721083333333336E+04	
  +1.5142500000000000E+03	  +4.5721093750000000E+04	
  +1.5145000000000000E+03	  +4.5721104166666664E+04	
  +1.5147500000000000E+03	  +4.5721114583333336E+04	
  +1.5150000000000000E+03	  +4.5721125000000000E+04	
  +1.5152500000000000E+03	  +4.5721135416666664E+04	
  +1.5155000000000000E+03	  +4.5721145833333336E+04	
  +1.5157500000000000E+03	  +4.5721156250000000E+04	
  +1.5160000000000000E+03	  +4.5721166666666664E+04	
  +1.5162500000000000E+03	  +4.5721177083333336E+04	
  +1.5165000000000000E+03	  +4.5721187500000000E+04	
  +1.5167500000000000E+03	  +4.5721197916666664E+04	
  +1.5170000000000000E+03	  +4.5721208333333336E+04	
  +1.5172500000000000E+03	  +4.5721218750000000E+04	
  +1.5175000000000000E+03	  +4.5721229166666664E+04	
  +1.5177500000000000E+03	  +4.5721239583333336E+04	
  +1.5180000000000000E+03	  +4.5721250000000000E+04	
  +1.5182500000000000E+03	  +4.5721260416666664E+04	
  +1.5185000000000000E+03	  +4.5721270833333336E+04	
  +1.5187500000000000E+03	  +4.5721281250000000E+04	
  +1.5190000000000000E+03	  +4.5721291666666664E+04	
  +1.5192500000000000E+03	  +4.5721302083333336E+04	
  +1.5195000000000000E+03	  +4.5721312500000000E+04	
  +1.5197500000000000E+03	  +4.5721322916666664E+04	
  +1.5200000000000000E+03	  +4.5721333333333336E+04	
  +1.5202500000000000E+03	  +4.5721343750000000E+04	
  +1.5205000000000000E+03	  +4.5721354166666664E+04	
  +1.5207500000000000E+03	  +4.5721364583333336E+04	
  +1.5210000000000000E+03	  +4.5721375000000000E+04	
  +1.5212500000000000E+03	  +4.5721385416666664E+04	
  +1.5215000000000000E+03	  +4.5721395833333336E+04	
  +1.5217500000000000E+03	  +4.5721406250000000E+04	
  +1.5220000000000000E+03	  +4.5721416666666664E+04	
  +1.5222500000000000E+03	  +4.5721427083333336E+04	
  +1.5225000000000000E+03	  +4.5721437500000000E+04	
  +1.5227500000000000E+03	  +4.5721447916666664E+04	
  +1.5230000000000000E+03	  +4.5721458333333336E+04	
  +1.5232500000000000E+03	  +4.5721468750000000E+04	
  +1.5235000000000000E+03	  +4.5721479166666664E+04	
  +1.5237500000000000E+03	  +4.5721489583333336E+04	
  +1.5240000000000000E+03	  +4.5721500000000000E+04	
  +1.5242500000000000E+03	  +4.5721510416666664E+04	
  +1.5245000000000000E+03	  +4.5721520833333336E+04	
  +1.5247500000000000E+03	  +4.5721531250000000E+04	
  +1.5250000000000000E+03	  +4.5721541666666664E+04	
  +1.5252500000000000E+03	  +4.5721552083333336E+04	
  +1.5255000000000000E+03	  +4.5721562500000000E+04	
  +1.5257500000000000E+03	  +4.5721572916666664E+04	
  +1.5260000000000000E+03	  +4.5721583333333336E+04	
  +1.5262500000000000E+03	  +4.5721593750000000E+04	
  +1.5265000000000000E+03	  +4.5721604166666664E+04	
  +1.5267500000000000E+03	  +4.5721614583333336E+04	
  +1.5270000000000000E+03	  +4.5721625000000000E+04	
  +1.5272500000000000E+03	  +4.5721635416666664E+04	
  +1.5275000000000000E+03	  +4.5721645833333336E+04	
  +1.5277500000000000E+03	  +4.5721656250000000E+04	
  +1.5280000000000000E+03	  +4.5721666666666664E+04	
  +1.5282500000000000E+03	  +4.5721677083333336E+04	
  +1.5285000000000000E+03	  +4.5721687500000000E+04	
  +1.5287500000000000E+03	  +4.5721697916666664E+04	
  +1.5290000000000000E+03	  +4.5721708333333336E+04	
  +1.5292500000000000E+03	  +4.5721718750000000E+04	
  +1.5295000000000000E+03	  +4.5721729166666664E+04	
  +1.5297500000000000E+03	  +4.5721739583333336E+04	
  +1.5300000000000000E+03	  +4.5721750000000000E+04	
  +1.5302500000000000E+03	  +4.5721760416666664E+04	
  +1.5305000000000000E+03	  +4.5721770833333336E+04	
  +1.5307500000000000E+03	  +4.5721781250000000E+04	
  +1.5310000000000000E+03	  +4.5721791666666664E+04	
  +1.5312500000000000E+03	  +4.5721802083333336E+04	
  +1.5315000000000000E+03	  +4.5721812500000000E+04	
  +1.5317500000000000E+03	  +4.5721822916666664E+04	
  +1.5320000000000000E+03	  +4.5721833333333336E+04	
  +1.5322500000000000E+03	  +4.5721843750000000E+04	
  +1.5325000000000000E+03	  +4.5721854166666664E+04	
  +1.5327500000000000E+03	  +4.5721864583333336E+04	
  +1.5330000000000000E+03	  +4.5721875000000000E+04	
  +1.5332500000000000E+03	  +4.5721885416666664E+04	
  +1.5335000000000000E+03	  +4.5721895833333336E+04	
  +1.5337500000000000E+03	  +4.5721906250000000E+04	
  +1.5340000000000000E+03	  +4.5721916666666664E+04	
  +1.5342500000000000E+03	  +4.5721927083333336E+04	
  +1.5345000000000000E+03	  +4.5721937500000000E+04	
  +1.5347500000000000E+03	  +4.5721947916666664E+04	
  +1.5350000000000000E+03	  +4.5721958333333336E+04	
  +1.5352500000000000E+03	  +4.5721968750000000E+04	
  +1.5355000000000000E+03	  +4.5721979166666664E+04	
  +1.5357500000000000E+03	  +4.5721989583333336E+04	
  +1.5360000000000000E+03	  +4.5722000000000000E+04	
  +1.5362500000000000E+03	  +4.5722010416666664E+04	
  +1.5365000000000000E+03	  +4.5722020833333336E+04	
  +1.5367500000000000E+03	  +4.5722031250000000E+04	
  +1.5370000000000000E+03	  +4.5722041666666664E+04	
  +1.5372500000000000E+03	  +4.5722052083333336E+04	
  +1.5375000000000000E+03	  +4.5722062500000000E+04	
  +1.5377500000000000E+03	  +4.5722072916666664E+04	
  +1.5380000000000000E+03	  +4.5722083333333336E+04	
  +1.5382500000000000E+03	  +4.5722093750000000E+04	
  +1.5385000000000000E+03	  +4.5722104166666664E+04	
  +1.5387500000000000E+03	  +4.5722114583333336E+04	
  +1.5390000000000000E+03	  +4.5722125000000000E+04	
  +1.5392500000000000E+03	  +4.5722135416666664E+04	
  +1.5395000000000000E+03	  +4.5722145833333336E+04	
  +1.5397500000000000E+03	  +4.5722156250000000E+04	
  +1.5400000000000000E+03	  +4.5722166666666664E+04	
  +1.5402500000000000E+03	  +4.5722177083333336E+04	
  +1.5405000000000000E+03	  +4.5722187500000000E+04	
  +1.5407500000000000E+03	  +4.5722197916666664E+04	
  +1.5410000000000000E+03	  +4.5722208333333336E+04	
  +1.5412500000000000E+03	  +4.5722218750000000E+04	
  +1.5415000000000000E+03	  +4.5722229166666664E+04	
  +1.5417500000000000E+03	  +4.5722239583333336E+04	
  +1.5420000000000000E+03	  +4.5722250000000000E+04	
  +1.5422500000000000E+03	  +4.5722260416666664E+04	
  +1.5425000000000000E+03	  +4.5722270833333336E+04	
  +1.5427500000000000E+03	  +4.5722281250000000E+04	
  +1.5430000000000000E+03	  +4.5722291666666664E+04	
  +1.5432500000000000E+03	  +4.5722302083333336E+04	
  +1.5435000000000000E+03	  +4.5722312500000000E+04	
  +1.5437500000000000E+03	  +4.5722322916666664E+04	
  +1.5440000000000000E+03	  +4.5722333333333336E+04	
  +1.5442500000000000E+03	  +4.5722343750000000E+04	
  +1.5445000000000000E+03	  +4.5722354166666664E+04	
  +1.5447500000000000E+03	  +4.5722364583333336E+04	
  +1.5450000000000000E+03	  +4.5722375000000000E+04	
  +1.5452500000000000E+03	  +4.5722385416666664E+04	
  +1.5455000000000000E+03	  +4.5722395833333336E+04	
  +1.5457500000000000E+03	  +4.5722406250000000E+04	
  +1.5460000000000000E+03	  +4.5722416666666664E+04	
  +1.5462500000000000E+03	  +4.5722427083333336E+04	
  +1.5465000000000000E+03	  +4.5722437500000000E+04	
  +1.5467500000000000E+03	  +4.5722447916666664E+04	
  +1.5470000000000000E+03	  +4.5722458333333336E+04	
  +1.5472500000000000E+03	  +4.5722468750000000E+04	
  +1.5475000000000000E+03	  +4.5722479166666664E+04	
  +1.5477500000000000E+03	  +4.5722489583333336E+04	
  +1.5480000000000000E+03	  +4.5722500000000000E+04	
  +1.5482500000000000E+03	  +4.5722510416666664E+04	
  +1.5485000000000000E+03	  +4.5722520833333336E+04	
  +1.5487500000000000E+03	  +4.5722531250000000E+04	
  +1.5490000000000000E+03	  +4.5722541666666664E+04	
  +1.5492500000000000E+03	  +4.5722552083333336E+04	
  +1.5495000000000000E+03	  +4.5722562500000000E+04	
  +1.5497500000000000E+03	  +4.5722572916666664E+04	
  +1.5500000000000000E+03	  +4.5722583333333336E+04	
  +1.5502500000000000E+03	  +4.5722593750000000E+04	
  +1.5505000000000000E+03	  +4.5722604166666664E+04	
  +1.5507500000000000E+03	  +4.5722614583333336E+04	
  +1.5510000000000000E+03	  +4.5722625000000000E+04	
  +1.5512500000000000E+03	  +4.5722635416666664E+04	
  +1.5515000000000000E+03	  +4.5722645833333336E+04	
  +1.5517500000000000E+03	  +4.5722656250000000E+04	
  +1.5520000000000000E+03	  +4.5722666666666664E+04	
